category,image_path,non_empty_pixel_at_1,non_empty_pixel_at_2,non_empty_pixel_at_3,non_empty_pixel_at_4,non_empty_pixel_at_5,non_empty_pixel_at_6,non_empty_pixel_at_7,non_empty_pixel_at_8,non_empty_pixel_at_9
sleeveless,AI17/01129.png,0.28222681477654354,0.8415568759149229,0.17889434254714545,0.7882545423232584,1.0,0.5731507792990614,0.8385430121415655,0.9917764574184104,0.839318005683286
long sleeve,AI17/01130.png,0.2224837832182465,0.9522912743251726,0.3552521448001674,0.6326114249843063,1.0,0.7211236660389203,0.4063088512241055,0.22049591964846202,0.5372462858338565
culottes,AI17/01131.png,0.5830140974563285,0.951731535396874,0.7613392583512105,0.7845157830217592,0.22306926141587496,0.9083282255593013,0.8356573705179283,0.003102972724486669,0.7921391357646338
long sleeve,AI17/01132.png,0.5126958746402303,0.945161496642149,0.25207547169811323,0.8946594179724976,1.0,0.6092356891589383,0.6729261272785417,0.4837224176527023,0.5264982411256796
long sleeve,AI17/01133.png,0.2031478884213807,0.598192301698613,0.2505220508025557,0.6037400654511454,1.0,0.6444444444444445,0.532398316970547,0.9635966962755181,0.7621630045192458
long sleeve,AI17/01134.png,0.34509454454315075,0.9507505082291348,0.2405385836419839,0.7025119050934306,1.0,0.5929015010164582,0.5500013924085884,0.5274861455345456,0.48971010053190006
long sleeve,AI17/01135.png,0.37963434390187456,0.9633418190233742,0.3803286276324925,0.7672645221013654,0.9998495718583661,0.7627401064568387,0.5691506595695441,0.4648576718352233,0.5372251793566304
printed,AI17/01136.png,0.8188349514563107,0.9968932038834951,0.7370064724919094,0.733673139158576,1.0,0.6843527508090614,0.6588673139158576,0.9896601941747573,0.7577508090614887
sleeveless,AI17/01137.png,0.12175354577270216,0.9677196537115491,0.5757505986369497,0.5447596242401915,1.0,0.8508933505249585,0.7951740652053785,0.989638975870326,0.8564652790569166
sleeveless,AI17/01138.png,0.353622910780135,0.9126478616924477,0.25472917963699054,0.8332934246444136,1.0,0.6907715147741966,0.7987165365643408,0.9843877208945931,0.7671567453666012
short sleeves,AI17/01139.png,0.5623066841415465,0.5936041939711665,0.5771952817824377,0.5815989515072084,1.0,0.7374574049803407,0.21195281782437747,0.9179030144167759,0.4437745740498034
long sleeve,AI17/01140.png,0.32180205415499535,0.9276688453159041,0.26601307189542484,0.7102552131963896,0.9987394957983193,0.6571584189231248,0.5027077497665733,0.5028478057889822,0.5411297852474323
long sleeve,AI17/01141.png,0.6544845630559917,0.962407116692831,0.4967242281527996,0.8866143380429095,1.0,0.9284563055991627,0.6957195185766615,0.44309785452642597,0.7118995290423862
long sleeve,AI17/01142.png,0.6161243430616125,0.8613316436194665,0.24140544435747388,0.7304285164063762,1.0,0.48909761824890974,0.7373737373737373,0.7939418788127275,0.5960962639929429
long sleeve,AI17/01143.png,0.5116908421736307,0.9348824901974935,0.3714608741670876,0.9595751846238965,0.999987972384595,0.741045440331,0.6125905078059224,0.4076760241514517,0.6287556229102018
solid colours,AI17/01144.png,0.28773632595288645,0.9093114952987564,0.645789101203114,0.41017086240016176,1.0,0.6953796380547973,0.327115559599636,0.7852593266606005,0.5468102315236073
long sleeve,AI17/01145.png,0.614039408866995,0.9074220032840723,0.7402955665024631,0.6430213464696223,1.0,0.6153858784893268,0.1822495894909688,0.9656486042692939,0.34178981937602626
printed,AI17/01146.png,0.27255029201817,0.8325429707649046,0.2684404066623405,0.7115592605534202,1.0,0.7526414748997488,0.3214030183530508,0.9226942212016839,0.3217358025923892
long sleeve,AI17/01147.png,0.8126321423792319,0.9067978054328918,0.36586377626120703,0.5663588920112405,1.0,0.6595209420580758,0.47204603238324633,0.8441723538070387,0.7311789107453499
patterned,AI17/01148.png,0.28079852902547936,0.7609547006710127,0.566361009623421,0.19671896267640948,0.9309644912481791,0.5487857296367935,0.0,0.856568044511307,0.3532129808725553
solid colours,AI17/01149.png,0.3109477194032403,0.9195913307399649,0.42149360919933315,0.3773351002436626,1.0,0.7506091565853032,0.3773351002436626,0.8235369554995084,0.6651134954901039
culottes,AI17/01150.png,0.5107586925768743,0.9857419402873948,0.5831658104385377,0.7380314198496016,0.40674558856377035,0.8159481795845432,0.7445834264016082,0.001638001638001638,0.7109671655126201
culottes,AI17/01151.png,0.7012743628185907,0.9905172413793103,0.4652548725637181,0.8868815592203898,0.575112443778111,0.7064467766116942,0.8125187406296852,0.012593703148425787,0.7822713643178411
patterned,AI17/01152.png,0.7094136476065764,0.7785974101556816,0.4732576749599884,0.7364033173286775,1.0,0.3916048304961443,0.4181434599156118,0.9637276298559581,0.12386148697802997
long sleeve,AI17/01153.png,0.669808452417148,0.8791425965339009,0.7250768555116381,0.6564811999594609,1.0,0.6193709671970542,0.3205803857977771,0.9883280970237492,0.34785986959900006
culottes,AI17/01154.png,0.5559636771757984,0.9835220895826956,0.681690643811856,0.7717069686766657,0.38628711355984086,0.856341189674523,0.8398632792572186,0.006402407917559433,0.819890827466585
patterned,AI17/01155.png,0.39718234981392875,0.7086124401913876,0.5891679957469431,0.49902977139819243,1.0,0.692331206804891,0.016679957469431152,0.9492822966507177,0.39677033492822966
long sleeve,AI17/01156.png,0.3381938712678012,0.9215239293060304,0.233711957447366,0.7711878840283509,1.0,0.7164642534292339,0.3893277784328368,0.29875931821457113,0.2976981226008463
culottes,AI17/01157.png,0.6305369127516779,0.9555665219107777,0.30821160679036713,0.798993288590604,0.3012041058033952,0.6171140939597315,0.6815633636004738,0.0,0.6016383734701934
solid colours,AI17/01158.png,0.652046783625731,0.8706140350877193,0.44418337510442774,0.6856203007518797,1.0,0.6141917293233082,0.30237050960735173,0.9220969089390142,0.4693504594820384
solid colours,AI17/01159.png,0.5852114850262427,0.9094370690542348,0.5009262117937635,0.6219512195121951,1.0,0.6718637439538953,0.5990532057219307,0.8236081094988165,0.5545435834105177
solid colours,AI17/01160.png,0.21765200925731118,0.8955513476868411,0.5871262594384833,0.2974963181148748,0.9916310166678355,0.7894896790331253,0.25191107370783367,0.93184421534937,0.7006568950604297
patterned,AI17/01161.png,0.1746385422856011,0.7886957813428401,0.6532110318875025,0.1815458506634977,0.9213086749851456,0.6453505644682115,0.0,0.8197662903545256,0.5032803525450584
long sleeve,AI17/01162.png,0.24273776905355854,0.9186330238961818,0.28359165201270464,0.6596463964885018,1.0,0.7195572458730354,0.36936163251952725,0.32749901170953805,0.3973745552692921
culottes,AI17/01163.png,0.6583370190181336,0.9890535161432994,0.5974863629662391,0.8578431372549019,0.45610349402919065,0.8652513637033761,0.8341810408373875,0.0023588382721509656,0.8145363408521303
solid colours,AI17/01164.png,0.41770030170968825,0.8808007279344859,0.4420765289018725,0.5220535414970547,1.0,0.6607442172309755,0.3449068531200613,0.7997222355251186,0.702121545902974
trapeze dress,AI17/01165.png,0.4398972666941622,0.911233174609126,0.19851149188256909,0.552585204904203,1.0,0.43575418994413406,0.7962768550110607,0.9979190881481759,0.8207978703460688
long dress,AI17/01166.png,0.5112856489248132,0.9619490620710691,0.31226170504804024,0.672182400488028,1.0,0.4935946316913222,0.9168827207564435,0.998017385999695,0.8461186518224798
doll dress,AI17/01167.png,0.3518543614762615,0.910647332520215,0.3921488909969734,0.3206848263088946,0.9813886253783258,0.41333514026290824,0.21543117856981525,0.9519808465465058,0.5581605456927317
sleeveless,AI17/01168.png,0.3705324956226182,0.7830878566278711,0.25182820063858274,0.8105366155113812,1.0,0.7569265629827995,0.9505613348439592,0.9908332475023174,0.8553919044185807
sleeveless,AI17/01169.png,0.8948905649216208,0.961586808636498,0.8735211475894705,0.8425022182786158,1.0,0.814145223306714,0.7022330671398994,0.9974859509021,0.7539929015084295
sleeveless,AI17/01170.png,0.4047240517828753,0.8149557120145355,0.2672751533045651,0.9341216216216216,1.0,0.7625482625482626,0.8918209175562116,0.9731007267771974,0.8149415171473995
long sleeve,AI17/01171.png,0.28877723696376545,0.9028453795293173,0.36853858097381414,0.6085902199891837,0.9998604350935957,0.6713246454179097,0.7319655972505713,0.7922750824305228,0.5048586033041992
long sleeve,AI17/01172.png,0.31589923256589925,0.9557390724057391,0.32440774107440773,0.6747914581247915,0.9995161828495162,0.7127794461127794,0.5214547881214547,0.5300633967300634,0.5988321654988321
printed,AI17/01173.png,0.3292619359564966,0.861318907344012,0.6533677077610132,0.5510896975332121,0.99983094543764,0.795486243184988,0.0007466576504233408,0.900595917332319,0.45695448205908457
solid colours,AI17/01174.png,0.34023245695817017,0.9072347566660451,0.4331220088259059,0.45304245136428617,1.0,0.5780036049474796,0.23301634657219217,0.9930076449748275,0.5272546460314501
solid colours,AI17/01175.png,0.3256170549537518,0.9114359202651234,0.5916926349112134,0.45658356828411734,1.0,0.6435425631893951,0.3494460107830044,0.9845179799178909,0.6082257506059257
printed,AI17/01176.png,0.7041177302957408,0.8685262487618508,0.7131739068911844,0.4880960803735673,1.0,0.46299702844205465,0.08116952030564596,0.9952065940285836,0.058723645111079664
culottes,AI17/01177.png,0.5981099510511275,0.9951334068981128,0.9042243159890219,0.7510963981552217,0.8025917437682144,0.8913221854398325,0.8662818662818663,0.26177743824802646,0.7768157768157768
culottes,AI17/01178.png,0.7920822464324075,0.9560124801800419,0.8044601299166283,0.6835967469694645,0.6851567694747072,0.9939900772339011,0.06214515881540586,0.1739297222648458,0.9398496240601504
sleeveless,AI17/01179.png,0.4496124031007752,0.858687601836765,0.45040240951957733,0.7121414111489656,1.0,0.6379795585839135,0.8879672147336197,0.9930874438354812,0.8388386905643609
culottes,AI17/01180.png,0.7998343872327612,0.9519346582354713,0.935448660042156,0.9113595302619693,0.67871123155676,0.946213489912677,0.8890770852152966,0.10034628124059018,0.838038241493526
culottes,AI17/01181.png,0.4767821857425141,0.9678142574859401,0.8244794041647667,0.7292901656786746,0.618483052135583,0.9908040735674115,0.8339033287733698,0.06459948320413436,0.9155266757865937
printed,AI17/01182.png,0.3800852562320452,0.9784079325363729,0.2728199425447132,0.8092082908596671,1.0,0.709063108145677,0.45215148426157603,0.8320977357674605,0.2780248972909523
culottes,AI17/01183.png,0.4162203692405035,0.9586694687365829,0.8308589248186563,0.7826362054549973,0.6734458680767406,0.9617879013852169,0.8583372878674892,0.10498723250401103,0.8705172530675886
sleeveless,AI17/01184.png,0.5353535353535354,0.9513474774518951,0.5126228821007938,0.8724054467026354,0.9999594336943735,0.8111368031046746,0.900301542871824,0.9890200532770814,0.7897583600394845
culottes,AI17/01185.png,0.8194548170276326,0.9391710231516057,0.9033233756534728,0.9845407020164302,0.3723674383868559,0.9719566840926064,0.9086258401792382,0.07303958177744585,0.8954070201643017
sleeveless,AI17/01186.png,0.6401006711409396,0.7317895163156677,0.6346476510067114,0.9093525804211988,1.0,0.8713405461698681,0.7444601943994446,0.9845377227493636,0.8245053228419348
trapeze dress,AI17/01187.png,0.37989086264948335,0.9709305700685011,0.2543974225008708,0.8683820968303727,1.0,0.5685736677115988,0.8650876581911064,0.9884041565076048,0.8358730988041333
trapeze dress,AI17/01188.png,0.7333760615286011,0.8977727928216632,0.7070181060727447,0.8605191475725044,1.0,0.8825508732574908,0.9731613523473802,1.0,0.9649094696362762
short sleeves,AI17/01189.png,0.6922701570079509,0.809093257556187,0.4819168173598553,0.9162289388329171,1.0,0.8603289417032636,0.7289244811848791,0.9817445965728063,0.8152932058899509
trapeze dress,AI17/01190.png,0.576931216931217,0.9207888407888408,0.5507455507455508,0.712034632034632,1.0,0.7225396825396826,0.9016642616642616,0.9997883597883598,0.9146320346320347
trapeze dress,AI17/01191.png,0.6510747299253814,0.9206667409139845,0.4327133682295727,0.7772209228941604,1.0,0.6475851059880462,0.9421613394216134,0.9936147306678547,0.8840999368897798
kimono dress,AI17/01192.png,0.4192428730099963,0.7966956682710107,0.4429223744292237,0.783444403307417,1.0,0.8541126743181537,0.5374089843267925,0.921819079353326,0.6054393434530421
long sleeve,AI17/01193.png,0.3965668559628291,0.8905524006195147,0.1439984512132163,0.7718249870934435,1.0,0.5696566855962829,0.7620676303562209,0.926781104801239,0.4546979865771812
shirt dress,AI17/01194.png,0.6180016402405686,0.9138053581191908,0.17338709677419356,0.8526107162383816,0.9634909786768726,0.5490021869874249,0.6997402952433024,0.9636139967195189,0.3162110442864954
culottes,AI17/01195.png,0.5043110595257835,0.9839164317691925,0.71507627259161,0.8024995854750456,0.407353672691096,0.9089703200132648,0.7621663074117062,0.00031089371580169127,0.7743118885756922
trapeze dress,AI17/01196.png,0.3540309903435886,0.9459166105247399,0.7414102852009881,0.5830151957481847,1.0,0.8040272475484692,0.8504379070289693,0.9894453177633057,0.9369713301893854
culottes,AI17/01197.png,0.24982750862456876,0.48513574321283937,0.07238638068096595,0.6541772911354432,0.9244637768111594,0.5454027298635068,0.7556022198890056,0.10838458077096146,0.7421328933553323
drop sleeve,AI17/01198.png,0.3231825645618749,0.9475211889004993,0.40168516030584994,0.6643777678260437,0.9997180342007929,0.7285830389278665,0.21820835613939063,0.9894179894179894,0.3460217942976564
shirt dress,AI17/01199.png,0.6037300826370817,0.9771035931150984,0.6858192941606173,0.3212801899283203,0.9999543441537689,0.34974661005341734,0.6623521891978268,0.9095329406930558,0.7005889604163813
shirt dress,AI17/01200.png,0.5128966533726375,0.9324172013178429,0.7661262354777181,0.31727934801456564,0.9996531992370383,0.44015519334142533,0.7776573608461939,0.9874934974856945,0.8104083578983874
solid colours,AI17/01201.png,0.7425632471504031,0.913832514749946,0.5424891112964507,0.7808204367837396,1.0,0.6866524572946592,0.8034009823000648,0.9865783214407068,0.681710067031168
culottes,AI17/01202.png,0.7103140191827618,0.943502824858757,0.9024832479306267,0.864695834975693,0.37587702010248325,0.9867034555248981,0.044488240704243856,0.001287610038102746,0.8963605308106688
doll dress,AI17/01203.png,0.4170247213400585,0.949062830811383,0.26633040662556823,0.5736347219627623,0.9998131888660564,0.4427423874462918,0.8620088423936734,0.9877327355377047,0.8239616414471636
patterned,AI17/01204.png,0.40429530201342284,0.8819768151311775,0.3704697986577181,0.3534960341671751,0.9856497864551556,0.34327028676021965,0.152751677852349,0.9281025015253204,0.059280048810250154
solid colours,AI17/01205.png,0.8637235228539576,0.8814046822742475,0.8816053511705686,0.8163656633221851,1.0,0.7996878483835006,0.20657748049052396,0.6891192865105908,0.24358974358974358
long sleeve,AI17/01206.png,0.29597762449927706,0.838950911375003,0.5150276138329897,0.6823342577449099,1.0,0.8358932423143474,0.6302353694090876,0.9668159946905591,0.7901348692787219
solid colours,AI17/01207.png,0.4237760487760488,0.8461643461643462,0.4774661024661025,0.6035353535353535,1.0,0.5225225225225225,0.3021885521885522,0.9679452179452179,0.2582013832013832
sleeveless,AI17/01208.png,0.32947541432680455,0.9676585399260376,0.21533009176825094,0.9449219285029448,1.0,0.9523352965347213,0.8871216271743597,0.9894021366936037,0.8726030680728667
doll dress,AI17/01209.png,0.4538760896637609,0.95140099626401,0.10126089663760897,0.4706724782067248,0.999906600249066,0.2727428393524284,0.8343399750933997,0.975607098381071,0.7260429638854297
doll dress,AI17/01210.png,0.29696748929969946,0.9660322375011383,0.12116382843092614,0.5444859302431473,0.9999544668063018,0.4481832255714416,0.8046170658409981,0.9839723158182315,0.7712412348602131
kimono dress,AI17/01211.png,0.2108365158636898,0.8479362514688602,0.27823883666274973,0.6353371034077556,1.0,0.6733254994124559,0.49223340188014103,0.9833651586368978,0.6293882197414806
solid colours,AI17/01212.png,0.6534420718094187,0.8992724502928584,0.4870380584666299,0.6733380610931632,0.9995797546817955,0.6221337956031834,0.474772148241536,0.9491240511648675,0.4567147322249363
culottes,AI17/01213.png,0.4280014914243102,0.9757829977628635,0.5422632363907531,0.815958240119314,0.9996085011185682,0.8594891871737509,0.8966815809097688,0.7967747949291574,0.9212900820283371
solid colours,AI17/01214.png,0.4781723304060074,0.9050991009753896,0.43450542075971627,0.4844666597243917,0.9999305772501649,0.5174308954377683,0.27159336781329907,0.9557198560634986,0.29397063417681973
culottes,AI17/01215.png,0.6256206554121152,0.7497517378351539,0.05660377358490566,0.9344587884806356,1.0,0.5590863952333665,0.27805362462760674,0.5580933465739821,0.6742800397219464
sleeveless,AI17/01216.png,0.21613632411754477,0.9391410189532255,0.3977015854950127,0.9397258974723763,1.0,0.9314269455114526,0.8769858206477925,0.9795134443021767,0.8327563585779548
